#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
22.0,9254.0,16000.0,Junta de Distrito nº 4 Oeste Seguridad Social,22.0,9.0,1.0,27302.54
22.0,9254.0,21300.0,"Junta de Distrito nº 4 Oeste Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9254.0,21600.0,Junta de Distrito nº 4 Oeste Equipos para procesos de información,22.0,9.0,2.0,10.0
22.0,9254.0,22000.0,Junta de Distrito nº 4 Oeste Ordinario no inventariable,22.0,9.0,2.0,1000.0
22.0,9254.0,22002.0,"Junta de Distrito nº 4 Oeste Material, informático no inventariable",22.0,9.0,2.0,10.0
22.0,9254.0,22110.0,Junta de Distrito nº 4 Oeste Productos de limpieza y aseo,22.0,9.0,2.0,10.0
22.0,9254.0,22602.0,Junta de Distrito nº 4 Oeste Publicidad y propaganda,22.0,9.0,2.0,1000.0
22.0,9254.0,22608.0,Junta de Distrito nº 4 Oeste Promoción cultural y educativa,22.0,9.0,2.0,1000.0
22.0,9254.0,23004.0,Junta de Distrito nº 4 Oeste Dietas Consejo/Pleno Junta de Distrito,22.0,9.0,2.0,10.0
22.0,9254.0,23120.0,Junta de Distrito nº 4 Oeste Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9254.0,61904.0,Junta de Distrito nº 4 Oeste Reposiciones en calles y aceras,22.0,9.0,6.0,10000.0
22.0,9255.0,11000.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Retribuciones básicas,22.0,9.0,1.0,8389.5
22.0,9255.0,11001.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Retribuciones complementarias,22.0,9.0,1.0,38801.84
22.0,9255.0,12006.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama.Trienios,22.0,9.0,1.0,
22.0,9255.0,13000.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Retribuciones básicas,22.0,9.0,1.0,75043.39
22.0,9255.0,13002.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Otras remuneraciones,22.0,9.0,1.0,7069.46
22.0,9255.0,16000.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Seguridad Social,22.0,9.0,1.0,38844.42
22.0,9255.0,20400.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Arrendamientos de material de transporte,22.0,9.0,2.0,10.0
22.0,9255.0,21200.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Edificios y otras construcciones,22.0,9.0,2.0,10.0
22.0,9255.0,21300.0,"Junta de Distrito nº 5 Parque Coimbra-Guadarrama Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9255.0,22000.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Ordinario no inventariable,22.0,9.0,2.0,1000.0
22.0,9255.0,22001.0,"Junta de Distrito nº 5 Parque Coimbra-Guadarrama Prensa, revistas, libros y otras publicaciones",22.0,9.0,2.0,10.0
22.0,9255.0,22110.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Productos de limpieza y aseo,22.0,9.0,2.0,10.0
22.0,9255.0,22602.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Publicidad y propaganda,22.0,9.0,2.0,1000.0
22.0,9255.0,22606.0,"Junta de Distrito nº 5 Parque Coimbra-Guadarrama Reuniones, conferencias y cursos",22.0,9.0,2.0,10.0
22.0,9255.0,22608.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Promoción cultural y educativa,22.0,9.0,2.0,1000.0
22.0,9255.0,23004.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Dietas Consejo/Pleno Junta de Distrito,22.0,9.0,2.0,10.0
22.0,9255.0,23020.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9255.0,23120.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9255.0,61904.0,Junta de Distrito nº 5 Parque Coimbra-Guadarrama Reposiciones en calles y aceras,22.0,9.0,6.0,10000.0
23.0,1321.0,12000.0,Sueldos del Grupo A1,23.0,1.0,1.0,47201.17
23.0,1321.0,12001.0,Sueldos del Grupo A2,23.0,1.0,1.0,40814.19
23.0,1321.0,12003.0,Sueldos del Grupo C1,23.0,1.0,1.0,141930.34
23.0,1321.0,12004.0,Sueldos del Grupo C2,23.0,1.0,1.0,1037613.36
23.0,1321.0,12006.0,Trienios,23.0,1.0,1.0,209111.7
23.0,1321.0,12100.0,Complemento de destino,23.0,1.0,1.0,766183.48
23.0,1321.0,12101.0,Complemento específico,23.0,1.0,1.0,3250004.63
23.0,1321.0,13000.0,Retribuciones básicas,23.0,1.0,1.0,124326.37
23.0,1321.0,13002.0,Otras remuneraciones,23.0,1.0,1.0,4728.32
23.0,1321.0,16000.0,Policia Local Seguridad Social,23.0,1.0,1.0,1656000.21
23.0,1321.0,20200.0,Policia Local Arrendamientos de edificios y otras construcciones,23.0,1.0,2.0,39000.0
23.0,1321.0,20400.0,Policia Local Arrendamientos de material de transporte,23.0,1.0,2.0,130000.0
23.0,1321.0,20900.0,Cánones,23.0,1.0,2.0,1200.0
23.0,1321.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",23.0,1.0,2.0,5000.0
23.0,1321.0,21400.0,Elementos de transporte,23.0,1.0,2.0,21000.0
23.0,1321.0,21500.0,Mobiliario,23.0,1.0,2.0,890.0
23.0,1321.0,21900.0,Otro inmovilizado material,23.0,1.0,2.0,5000.0
23.0,1321.0,22000.0,Ordinario no inventariable,23.0,1.0,2.0,16910.0
23.0,1321.0,22001.0,"Prensa, revistas, libros y otras publicaciones",23.0,1.0,2.0,880.0
23.0,1321.0,22105.0,Productos alimenticios,23.0,1.0,2.0,3000.0
23.0,1321.0,22113.0,Policia Local Manutención de animales,23.0,1.0,2.0,10000.0
23.0,1321.0,22199.0,Otros suministros,23.0,1.0,2.0,10000.0
23.0,1321.0,22500.0,Policia Local Tributos estatales,23.0,1.0,2.0,1300.0
23.0,1321.0,22601.0,Atenciones protocolarias y representativas,23.0,1.0,2.0,900.0
23.0,1321.0,22602.0,Publicidad y propaganda,23.0,1.0,2.0,5000.0
23.0,1321.0,22605.0,Policia Local Gastos de comunidad de propietarios,23.0,1.0,2.0,3000.0
23.0,1321.0,22699.0,Otros gastos diversos,23.0,1.0,2.0,3100.0
23.0,1321.0,22701.0,Seguridad,23.0,1.0,2.0,50000.0
23.0,1321.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,23.0,1.0,2.0,138000.0
23.0,1321.0,23020.0,Del personal no directivo,23.0,1.0,2.0,5350.0
23.0,1321.0,23120.0,Del personal no directivo,23.0,1.0,2.0,5330.0
23.0,1321.0,23300.0,Policia Local Otras indemnizaciones,23.0,1.0,2.0,2670.0
23.0,1321.0,42390.0,"Policia Local Otras subvenciones a sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",23.0,1.0,4.0,21000.0
23.0,1321.0,62300.0,"Policia Local Maquinaria, instalaciones técnicas y utillaje",23.0,1.0,6.0,
23.0,1321.0,62309.0,Policia Local.Alarmas,23.0,1.0,6.0,5000.0
23.0,1321.0,62310.0,Policia Local Equipos de control de alcoholemia y drogas,23.0,1.0,6.0,8000.0
23.0,1322.0,12003.0,Bescam Sueldos del Grupo C1,23.0,1.0,1.0,8389.5
23.0,1322.0,12004.0,Sueldos del Grupo C2,23.0,1.0,1.0,1637294.82
23.0,1322.0,12006.0,Trienios,23.0,1.0,1.0,166627.58
23.0,1322.0,12100.0,Complemento de destino,23.0,1.0,1.0,960991.76
23.0,1322.0,12101.0,Complemento específico,23.0,1.0,1.0,4132761.64
23.0,1322.0,16000.0,Bescam Seguridad Social,23.0,1.0,1.0,1972110.37
23.0,1322.0,22104.0,Vestuario,23.0,1.0,2.0,50000.0
23.0,1331.0,22199.0,Control de Tráfico Otros suministros,23.0,1.0,2.0,12460.0
23.0,1331.0,22602.0,Publicidad y propaganda,23.0,1.0,2.0,4450.0
23.0,1331.0,22717.0,Control de Tráfico Retirada y depósito de vehículos,23.0,1.0,2.0,742160.0
23.0,1331.0,62306.0,Control de Tráfico Sistemas de control de tráfico,23.0,1.0,6.0,75000.0
23.0,1331.0,62311.0,Circuito de Educación Vial,23.0,1.0,6.0,6000.0
23.0,1351.0,209.0,Protección Civil Cánones,23.0,1.0,2.0,300.0
23.0,1351.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",23.0,1.0,2.0,6000.0
23.0,1351.0,21500.0,Mobiliario,23.0,1.0,2.0,6000.0
23.0,1351.0,22000.0,Ordinario no inventariable,23.0,1.0,2.0,800.0
23.0,1351.0,22001.0,"Prensa, revistas, libros y otras publicaciones",23.0,1.0,2.0,600.0
23.0,1351.0,22104.0,Vestuario,23.0,1.0,2.0,28000.0
23.0,1351.0,22105.0,Protección Civil Productos alimenticios,23.0,1.0,2.0,25000.0
23.0,1351.0,22106.0,Productos farmacéuticos y material sanitario,23.0,1.0,2.0,12000.0
23.0,1351.0,22199.0,Protección Civil Otros suministros,23.0,1.0,2.0,1000.0
23.0,1351.0,22602.0,Publicidad y propaganda,23.0,1.0,2.0,1200.0
23.0,1351.0,22606.0,"Protección Civil Reuniones, conferencias y cursos",23.0,1.0,2.0,12000.0
23.0,1351.0,62401.0,Protección Civil Vehículo de transporte,23.0,1.0,6.0,40000.0
23.0,1361.0,12000.0,Extinción de Incendios y Salvamento Sueldos del Grupo A1,23.0,1.0,1.0,15526.7
23.0,1361.0,12001.0,Extinción de Incendios y Salvamento Sueldos del Grupo A2,23.0,1.0,1.0,537.03
23.0,1361.0,12003.0,Extinción de Incendios y Salvamento Sueldos del Grupo C1,23.0,1.0,1.0,115318.3
23.0,1361.0,12004.0,Extinción de Incendios y Salvamento Sueldos del Grupo C2,23.0,1.0,1.0,519142.26
23.0,1361.0,12006.0,Extinción de Incendios y Salvamento Trienios,23.0,1.0,1.0,87693.9
23.0,1361.0,12009.0,Extinción de Incendios y Salvamento.Otras retribuciones básicas,23.0,1.0,1.0,
23.0,1361.0,12100.0,Extinción de Incendios y Salvamento Complemento de destino,23.0,1.0,1.0,384341.44
23.0,1361.0,12101.0,Extinción de Incendios y Salvamento Complemento específico,23.0,1.0,1.0,1631826.57
23.0,1361.0,12103.0,Extinción de Incendios y Salvamento.Otros complementos,23.0,1.0,1.0,
23.0,1361.0,13000.0,Extinción de Incendios y Salvamento Retribuciones básicas,23.0,1.0,1.0,24766.56
23.0,1361.0,13002.0,Extinción de Incendios y Salvamento Otras remuneraciones,23.0,1.0,1.0,1084.26
23.0,1361.0,16000.0,Extinción de Incendios y Salvamento Seguridad Social,23.0,1.0,1.0,951085.99
23.0,1361.0,21300.0,"Extinción de Incendios y Salvamento Maquinaria, instalaciones técnicas y utillaje",23.0,1.0,2.0,5000.0
23.0,1361.0,21400.0,Extinción de Incendios y Salvamento Elementos de transporte,23.0,1.0,2.0,5000.0
23.0,1361.0,21500.0,Extinción de Incendios y Salvamento Mobiliario,23.0,1.0,2.0,1000.0
23.0,1361.0,21900.0,Extinción de Incendios y Salvamento Otro inmovilizado material,23.0,1.0,2.0,200.0
23.0,1361.0,22000.0,Extinción de Incendios y Salvamento Ordinario no inventariable,23.0,1.0,2.0,1500.0
23.0,1361.0,22001.0,"Extinción de Incendios y Salvamento Prensa, revistas, libros y otras publicaciones",23.0,1.0,2.0,1500.0
23.0,1361.0,22104.0,Extinción de Incendios y Salvamento Vestuario,23.0,1.0,2.0,38000.0
23.0,1361.0,22106.0,Extinción de Incendios y Salvamento Productos farmacéuticos y material sanitario,23.0,1.0,2.0,300.0
23.0,1361.0,22110.0,Extinción de Incendios y Salvamento Productos de limpieza y aseo,23.0,1.0,2.0,1800.0
23.0,1361.0,22500.0,Extinción de Incendios y Salvamento Tributos estatales,23.0,1.0,2.0,3000.0
23.0,1361.0,22601.0,Extinción de Incendios y Salvamento Atenciones protocolarias y representativas,23.0,1.0,2.0,1500.0
23.0,1361.0,22602.0,Extinción de Incendios y Salvamento Publicidad y propaganda,23.0,1.0,2.0,1000.0
23.0,1361.0,22609.0,Extinción de Incendios y Salvamento Actividades culturales y deportivas,23.0,1.0,2.0,1000.0
23.0,1361.0,23020.0,Extinción de Incendios y Salvamento Del personal no directivo,23.0,1.0,2.0,100.0
23.0,1361.0,23120.0,Extinción de Incendios y Salvamento Del personal no directivo,23.0,1.0,2.0,100.0
23.0,1361.0,62312.0,Equipos de seguridad individual,23.0,1.0,6.0,150000.0
23.0,1361.0,62319.0,Extinción de Incendios y Salvamento Equipamiento del vehículo del S.E.I.S.,23.0,1.0,6.0,150000.0
23.0,1361.0,62403.0,Extinción de Incendios y Salvamento Vehículo S.E.I.S.,23.0,1.0,6.0,50000.0
23.0,1361.0,63202.0,Extinción de Incendios y Salvamento Remodelación de edificios,23.0,1.0,6.0,150000.0
23.0,1361.0,64110.0,Extinción de Incendios y Salvamento Aplicaciones informáticas,23.0,1.0,6.0,50000.0
24.0,9241.0,11000.0,Información al Ciudadano Retribuciones básicas,24.0,9.0,1.0,8389.5
24.0,9241.0,11001.0,Información al Ciudadano Retribuciones complementarias,24.0,9.0,1.0,20671.7
24.0,9241.0,12004.0,Información al Ciudadano Sueldos del Grupo C2,24.0,9.0,1.0,7678.58
24.0,9241.0,12005.0,Información al Ciudadano.Sueldos del Grupo E,24.0,9.0,1.0,
24.0,9241.0,12006.0,Información al Ciudadano Trienios,24.0,9.0,1.0,2074.38
24.0,9241.0,12100.0,Información al Ciudadano Complemento de destino,24.0,9.0,1.0,3955.42
24.0,9241.0,12101.0,Información al Ciudadano Complemento específico,24.0,9.0,1.0,11189.78
24.0,9241.0,13000.0,Información al Ciudadano Retribuciones básicas,24.0,9.0,1.0,200738.59
24.0,9241.0,13002.0,Información al Ciudadano Otras remuneraciones,24.0,9.0,1.0,11198.47
24.0,9241.0,13100.0,Información al Ciudadano Laboral Temporal,24.0,9.0,1.0,21886.84
24.0,9241.0,13102.0,Información al Ciudadano Otras remuneraciones,24.0,9.0,1.0,798.19
24.0,9241.0,16000.0,Información al Ciudadano Seguridad Social,24.0,9.0,1.0,90016.21
24.0,9241.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",24.0,9.0,2.0,500.0
24.0,9241.0,21600.0,Información al Ciudadano Equipos para procesos de información,24.0,9.0,2.0,100.0
24.0,9241.0,22000.0,Información al Ciudadano Ordinario no inventariable,24.0,9.0,2.0,400.0
24.0,9241.0,22001.0,"Información al Ciudadano Prensa, revistas, libros y otras publicaciones",24.0,9.0,2.0,2000.0
24.0,9241.0,22002.0,"Información al Ciudadano Material, informático no inventariable",24.0,9.0,2.0,250.0
24.0,9241.0,22199.0,Información al Ciudadano Otros suministros,24.0,9.0,2.0,800.0
24.0,9241.0,22602.0,Información al Ciudadano Publicidad y propaganda,24.0,9.0,2.0,241000.0
24.0,9241.0,22699.0,Información al Ciudadano Otros gastos diversos,24.0,9.0,2.0,25000.0
24.0,9241.0,22706.0,Información al Ciudadano Estudios y trabajos técnicos,24.0,9.0,2.0,65000.0
24.0,9241.0,22799.0,Información al Ciudadano Otros trabajos realizados por otras empresas y profesionales,24.0,9.0,2.0,220900.0
24.0,9261.0,11000.0,Servicios Informáticos Retribuciones básicas,24.0,9.0,1.0,15526.7
24.0,9261.0,11001.0,Servicios Informáticos Retribuciones complementarias,24.0,9.0,1.0,38009.3
24.0,9261.0,12001.0,Servicios Informáticos Sueldos del Grupo A2,24.0,9.0,1.0,537.03
24.0,9261.0,12006.0,Servicios Informáticos.Trienios,24.0,9.0,1.0,
24.0,9261.0,12100.0,Servicios Informáticos Complemento de destino,24.0,9.0,1.0,285.51
24.0,9261.0,12101.0,Servicios Informáticos Complemento específico,24.0,9.0,1.0,619.47
24.0,9261.0,13000.0,Servicios Informáticos Retribuciones básicas,24.0,9.0,1.0,323175.44
24.0,9261.0,13002.0,Servicios Informáticos Otras remuneraciones,24.0,9.0,1.0,9688.25
24.0,9261.0,13100.0,Servicios Informáticos Laboral Temporal,24.0,9.0,1.0,24674.38
24.0,9261.0,13102.0,Servicios Informáticos Otras remuneraciones,24.0,9.0,1.0,663.18
24.0,9261.0,16000.0,Servicios Informáticos Seguridad Social,24.0,9.0,1.0,122631.89
24.0,9261.0,22200.0,Servicios Informáticos Servicios de Telecomunicaciones,24.0,9.0,2.0,640099.07
24.0,9261.0,22751.0,Servicios Informáticos Innovación Tecnológica,24.0,9.0,2.0,245000.0
24.0,9261.0,22799.0,Servicios Informáticos Otros trabajos realizados por otras empresas y profesionales,24.0,9.0,2.0,1318000.0
24.0,9261.0,62701.0,Sistemas de seguridad - ENS,24.0,9.0,6.0,75000.0
24.0,9261.0,64001.0,Especialización territorial e innovación tecnológica,24.0,9.0,6.0,3000000.0
24.0,9261.0,64110.0,Servicios Informáticos Aplicaciones informáticas,24.0,9.0,6.0,284520.0
25.0,3347.0,11000.0,Juventud Retribuciones básicas,25.0,3.0,1.0,8389.5
25.0,3347.0,11001.0,Juventud Retribuciones complementarias,25.0,3.0,1.0,38801.84
25.0,3347.0,12006.0,Juventud.Trienios,25.0,3.0,1.0,
25.0,3347.0,13000.0,Juventud Retribuciones básicas,25.0,3.0,1.0,527518.88
25.0,3347.0,13002.0,Juventud Otras remuneraciones,25.0,3.0,1.0,55478.95
25.0,3347.0,16000.0,Juventud Seguridad Social,25.0,3.0,1.0,191143.63
25.0,3347.0,20300.0,"Juventud Arrendamientos de maquinaria, instalación y utillaje",25.0,3.0,2.0,3017.0
25.0,3347.0,20400.0,Juventud Arrendamientos de material de transporte,25.0,3.0,2.0,586.0
25.0,3347.0,20500.0,Juventud Arrendamientos de mobiliario y enseres,25.0,3.0,2.0,603.0
25.0,3347.0,20800.0,Juventud Arrendamientos de otro inmovilizado material,25.0,3.0,2.0,98.0
25.0,3347.0,21300.0,"Juventud Maquinaria, instalaciones técnicas y utillaje",25.0,3.0,2.0,98.0
25.0,3347.0,21500.0,Juventud Mobiliario,25.0,3.0,2.0,88.0
25.0,3347.0,21900.0,Juventud Otro inmovilizado material,25.0,3.0,2.0,489.0
25.0,3347.0,22000.0,Juventud Ordinario no inventariable,25.0,3.0,2.0,5565.0
25.0,3347.0,22001.0,"Juventud Prensa, revistas, libros y otras publicaciones",25.0,3.0,2.0,1464.0
25.0,3347.0,22104.0,Juventud Vestuario,25.0,3.0,2.0,976.0
25.0,3347.0,22105.0,Juventud Productos alimenticios,25.0,3.0,2.0,98.0
25.0,3347.0,22106.0,Juventud Productos farmacéuticos y material sanitario,25.0,3.0,2.0,88.0
25.0,3347.0,22110.0,Juventud Productos de limpieza y aseo,25.0,3.0,2.0,48.0
25.0,3347.0,22199.0,Juventud Otros suministros,25.0,3.0,2.0,4946.0
25.0,3347.0,223.0,Juventud Transportes,25.0,3.0,2.0,49.0
25.0,3347.0,22402.0,Juventud Primas de seguros por Responsabilidad Civil,25.0,3.0,2.0,49.0
25.0,3347.0,22403.0,Juventud Primas de seguros otros riesgos,25.0,3.0,2.0,6834.0
25.0,3347.0,22602.0,Juventud Publicidad y propaganda,25.0,3.0,2.0,21800.0
25.0,3347.0,22605.0,Juventud Gastos de comunidad de propietarios,25.0,3.0,2.0,6933.0
25.0,3347.0,22606.0,"Juventud Reuniones, conferencias y cursos",25.0,3.0,2.0,49000.0
25.0,3347.0,22706.0,Juventud Estudios y trabajos técnicos,25.0,3.0,2.0,13750.0
25.0,3347.0,22718.0,Juventud Actividades juveniles,25.0,3.0,2.0,135959.24
25.0,3347.0,23000.0,Juventud De los miembros de los órganos de gobierno,25.0,3.0,2.0,49.0
25.0,3347.0,23010.0,Juventud Del personal directivo,25.0,3.0,2.0,49.0
25.0,3347.0,23020.0,Juventud Del personal no directivo,25.0,3.0,2.0,2929.0
25.0,3347.0,23100.0,Juventud De los miembros de los órganos de gobierno,25.0,3.0,2.0,49.0
25.0,3347.0,23110.0,Juventud Del personal directivo,25.0,3.0,2.0,49.0
25.0,3347.0,23120.0,Juventud Del personal no directivo,25.0,3.0,2.0,488.0
25.0,3347.0,48905.0,Juventud Otras transferencias,25.0,3.0,4.0,30443.0
25.0,3401.0,11000.0,Servicio Generales de Deportes Retribuciones básicas,25.0,3.0,1.0,8389.5
25.0,3401.0,11001.0,Servicio Generales de Deportes Retribuciones complementarias,25.0,3.0,1.0,38801.84
25.0,3401.0,12006.0,Servicio Generales de Deportes.Trienios,25.0,3.0,1.0,
25.0,3401.0,13000.0,Retribuciones básicas,25.0,3.0,1.0,2466740.02
25.0,3401.0,13002.0,Otras remuneraciones,25.0,3.0,1.0,153192.38
25.0,3401.0,13100.0,Servicio Generales de Deportes Laboral Temporal,25.0,3.0,1.0,30960.0
25.0,3401.0,13102.0,Servicio Generales de Deportes Otras remuneraciones,25.0,3.0,1.0,1173.44
25.0,3401.0,16000.0,Servicio Generales de Deportes Seguridad Social,25.0,3.0,1.0,868335.47
25.0,3401.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",25.0,3.0,2.0,35000.0
25.0,3401.0,22000.0,Ordinario no inventariable,25.0,3.0,2.0,4000.0
25.0,3401.0,22002.0,"Material, informático no inventariable",25.0,3.0,2.0,2000.0
25.0,3401.0,22104.0,Vestuario,25.0,3.0,2.0,18000.0
25.0,3401.0,22106.0,Productos farmacéuticos y material sanitario,25.0,3.0,2.0,8000.0
25.0,3401.0,22110.0,Productos de limpieza y aseo,25.0,3.0,2.0,10000.0
25.0,3401.0,22116.0,Medallas y trofeos,25.0,3.0,2.0,5000.0
25.0,3401.0,22403.0,Servicio Generales de Deportes Primas de seguros otros riesgos,25.0,3.0,2.0,80000.0
25.0,3401.0,22602.0,Servicio Generales de Deportes Publicidad y propaganda,25.0,3.0,2.0,1000.0
25.0,3401.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,25.0,3.0,2.0,1168000.0
25.0,3401.0,48100.0,"Premios, becas y pensiones de estudios e investigación",25.0,3.0,4.0,145000.0
25.0,3401.0,48905.0,Otras transferencias,25.0,3.0,4.0,379927.12
25.0,3411.0,22105.0,Productos alimenticios,25.0,3.0,2.0,18000.0
25.0,3411.0,22115.0,Materiales deportivos,25.0,3.0,2.0,18000.0
25.0,3412.0,20400.0,Arrendamientos de material de transporte,25.0,3.0,2.0,2000.0
25.0,3412.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,25.0,3.0,2.0,560131.7
25.0,3413.0,20400.0,Arrendamientos de material de transporte,25.0,3.0,2.0,7000.0
25.0,3413.0,22116.0,Medallas y trofeos,25.0,3.0,2.0,20000.0
25.0,3413.0,22610.0,Arbitrajes actividades deportivas,25.0,3.0,2.0,150000.0
26.0,2311.0,11000.0,Retribuciones básicas,26.0,2.0,1.0,16779.0
26.0,2311.0,11001.0,Servicios Sociales Generales Retribuciones complementarias,26.0,2.0,1.0,77603.68
26.0,2311.0,12001.0,Sueldos del Grupo A2,26.0,2.0,1.0,537.03
26.0,2311.0,12006.0,Servicios Sociales Generales.Trienios,26.0,2.0,1.0,
26.0,2311.0,12100.0,Complemento de destino,26.0,2.0,1.0,285.51
26.0,2311.0,12101.0,Complemento específico,26.0,2.0,1.0,452.84
26.0,2311.0,13000.0,Retribuciones básicas,26.0,2.0,1.0,1228614.36
26.0,2311.0,13001.0,Horas extraordinarias,26.0,2.0,1.0,12139.82
26.0,2311.0,13002.0,Otras remuneraciones,26.0,2.0,1.0,126010.11
26.0,2311.0,13100.0,Servicios Sociales Generales Laboral Temporal,26.0,2.0,1.0,196449.12
26.0,2311.0,13102.0,Servicios Sociales Generales Otras remuneraciones,26.0,2.0,1.0,14139.61
26.0,2311.0,16000.0,Servicios Sociales Generales Seguridad Social,26.0,2.0,1.0,515626.53
26.0,2311.0,21200.0,Edificios y otras construcciones,26.0,2.0,2.0,3000.0
26.0,2311.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",26.0,2.0,2.0,6000.0
26.0,2311.0,21500.0,Mobiliario,26.0,2.0,2.0,3000.0
26.0,2311.0,22000.0,Ordinario no inventariable,26.0,2.0,2.0,3000.0
26.0,2311.0,22001.0,"Prensa, revistas, libros y otras publicaciones",26.0,2.0,2.0,500.0
26.0,2311.0,22110.0,Productos de limpieza y aseo,26.0,2.0,2.0,500.0
26.0,2311.0,22199.0,Otros suministros,26.0,2.0,2.0,3000.0
26.0,2311.0,22601.0,Atenciones protocolarias y representativas,26.0,2.0,2.0,500.0
26.0,2311.0,22712.0,Servicio de atención a minusválidos,26.0,2.0,2.0,1850000.0
26.0,2311.0,22719.0,Servicio de acogimiento familiar,26.0,2.0,2.0,192500.0
26.0,2311.0,22720.0,Servicio transporte adap. minusválidos,26.0,2.0,2.0,51000.0
26.0,2311.0,22740.0,Restaurante Municipal,26.0,2.0,2.0,396010.0
26.0,2311.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,26.0,2.0,2.0,25000.0
26.0,2311.0,45001.0,Servicios Sociales Generales Transferencia CAM. Convenio IRIS,26.0,2.0,4.0,1000000.0
26.0,2311.0,48000.0,Atenciones benéficas y asistenciales,26.0,2.0,4.0,800000.0
26.0,2311.0,48009.0,Ayudas a familias numerosas,26.0,2.0,4.0,50000.0
26.0,2311.0,48100.0,"Servicios Sociales Generales Premios, becas y pensiones de estudios e investigación",26.0,2.0,4.0,200000.0
26.0,2311.0,48905.0,Otras transferencias,26.0,2.0,4.0,225000.0
26.0,2311.0,62500.0,Servicios Sociales Generales Mobiliario,26.0,2.0,6.0,5000.0
26.0,2312.0,13000.0,Retribuciones básicas,26.0,2.0,1.0,131965.77
26.0,2312.0,13002.0,Cooperación Otras remuneraciones,26.0,2.0,1.0,8141.79
26.0,2312.0,13100.0,Cooperación Laboral Temporal,26.0,2.0,1.0,17288.78
26.0,2312.0,13102.0,Cooperación Otras remuneraciones,26.0,2.0,1.0,609.9
26.0,2312.0,16000.0,Cooperación Seguridad Social,26.0,2.0,1.0,48868.64
26.0,2312.0,21500.0,Mobiliario,26.0,2.0,2.0,200.0
26.0,2312.0,22000.0,Ordinario no inventariable,26.0,2.0,2.0,1000.0
26.0,2312.0,22002.0,"Material, informático no inventariable",26.0,2.0,2.0,250.0
26.0,2312.0,22601.0,Atenciones protocolarias y representativas,26.0,2.0,2.0,450.0
26.0,2312.0,22602.0,Publicidad y propaganda,26.0,2.0,2.0,800.0
26.0,2312.0,22606.0,"Reuniones, conferencias y cursos",26.0,2.0,2.0,500.0
26.0,2312.0,23020.0,Del personal no directivo,26.0,2.0,2.0,1200.0
26.0,2312.0,23120.0,Del personal no directivo,26.0,2.0,2.0,1300.0
26.0,2312.0,48905.0,Otras transferencias,26.0,2.0,4.0,10000.0
26.0,2313.0,13000.0,Retribuciones básicas,26.0,2.0,1.0,331846.78
26.0,2313.0,13002.0,Otras remuneraciones,26.0,2.0,1.0,20660.02
26.0,2313.0,16000.0,Mayores Seguridad Social,26.0,2.0,1.0,108787.38
26.0,2313.0,212.0,Edificios y otras construcciones,26.0,2.0,2.0,2000.0
26.0,2313.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",26.0,2.0,2.0,4000.0
26.0,2313.0,21500.0,Mobiliario,26.0,2.0,2.0,1500.0
26.0,2313.0,22000.0,Ordinario no inventariable,26.0,2.0,2.0,1300.0
26.0,2313.0,22001.0,"Prensa, revistas, libros y otras publicaciones",26.0,2.0,2.0,18000.0
26.0,2313.0,22104.0,Mayores Vestuario,26.0,2.0,2.0,800.0
26.0,2313.0,22110.0,Productos de limpieza y aseo,26.0,2.0,2.0,1900.0
26.0,2313.0,22601.0,Atenciones protocolarias y representativas,26.0,2.0,2.0,500.0
26.0,2313.0,22602.0,Publicidad y propaganda,26.0,2.0,2.0,600.0
